Equipment ID,Contractor 1,Equipment Designation,Specs Combi,Concat Data,Connector Conditions Concat,Estimated,Hyperlink,Index,Preview?,Max. Equipment Designation
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Radius of operation,"120 km (64.8 nm, 74.6 mi) (telemetry with video, direct control mode)",,,,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Range,"2,500 km (1,350 nm, 1,555 mi) (max, automatic flight mode)",,,https://customer.janes.com/display/JUAVA894-JUAV,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Range,"2,500 km (1,350 nm, 1,555 mi) (max, automatic flight mode)",,,,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Service ceiling,"3,500 m (11,485 ft)",,,https://customer.janes.com/display/JUAVA894-JUAV,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Stalling speed,"43.2 kt (80 km/h, 49.7 mph)",,,,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Weight empty,11 kg (24 lb),,,https://customer.janes.com/display/JUAVA894-JUAV,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Wing span,2.96 m (9 ft 8 1/2 in),,,https://customer.janes.com/display/JUAVA894-JUAV,7,preview,ACS-3
4DvnSXeef2J69CNqGYcZD1,Skyeton,ACS-3,Wing span,2.96 m (9 ft 8 1/2 in),,,,7,preview,ACS-3
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Endurance,5 hr,,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,"Height, overall",840 mm (2 ft 9 in),,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,"Height, overall",840 mm (2 ft 9 in),,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,"Length, overall",2.57 m (8 ft 5 1/4 in),,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,"Length, overall",2.57 m (8 ft 5 1/4 in),,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Loitering speed,"50 kt (92.6 km/h, 57.5 mph)",,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Max payload,8.0 kg (18 lb),,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Max T-O weight,36.3 kg (80 lb),,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Radius of operation,"50 km (27 nm, 31.1 mi) (Datalink)",,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Radius of operation,"50 km (27 nm, 31.1 mi) (Datalink)",,,,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Service ceiling,"3,050 m (10,000 ft)",,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Wing span,4.06 m (13 ft 3 3/4 in),,,https://customer.janes.com/display/JUAV9257-JUAV,8,preview,Aerolight
5gje5OiUTGAPMqgL93Yolo,Aeronautics Group,Aerolight,Wing span,4.06 m (13 ft 3 3/4 in),,,,8,preview,Aerolight
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Endurance,14 hr (typical),,,,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Max payload,9.1 kg (20 lb),,,https://customer.janes.com/display/JUAV1341-JUAV,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Max T-O weight,36.4 kg (80 lb),,,https://customer.janes.com/display/JUAV1341-JUAV,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Range,"140 km (75.6 nm, 87 mi)",,,https://customer.janes.com/display/JUAV1341-JUAV,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Range,"140 km (75.6 nm, 87 mi)",,,,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Service ceiling,"4,570 m (15,000 ft)",,,https://customer.janes.com/display/JUAV1341-JUAV,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Wing span,3.6 m (11 ft 9 3/4 in),,,https://customer.janes.com/display/JUAV1341-JUAV,9,preview,Aerosonde Mk 1
0eh9XASigY0oplIBH54JQU,Textron Systems,Aerosonde Mk 1,Wing span,3.6 m (11 ft 9 3/4 in),,,,9,preview,Aerosonde Mk 1
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (est) (typical)",,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (est) (typical)",,est,,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Cruising speed,"60 kt (111 km/h, 69 mph) (est) (maximum)",,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Cruising speed,"60 kt (111 km/h, 69 mph) (est) (maximum)",,est,,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Endurance,14 hr 0 min (est) (minimum with an EO/IR/laser pointer payload),,est,,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Max level speed,"65 kt (120 km/h, 74.8 mph) at altitude: 0 ft (0 m) (est)",,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Max level speed,"65 kt (120 km/h, 74.8 mph) at altitude: 0 ft (0 m) (est)",,est,,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Max payload,9.1 kg (20 lb) (est),,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Max T-O weight,36.4 kg (80 lb) (est),,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Range,"140 km (75.6 nm, 87 mi) (est) (LOS)",,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Range,"140 km (75.6 nm, 87 mi) (est) (LOS)",,est,,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Service ceiling,"4,572 m (15,000 ft) (est)",,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Wing span,3.7 m (12 ft 1 3/4 in) (est),,est,https://customer.janes.com/display/JUAV1341-JUAV,10,preview,Aerosonde Mk 4
5VnbWout4YnnC1oqLtWsKj,Textron Systems,Aerosonde Mk 4,Wing span,3.7 m (12 ft 1 3/4 in) (est),,est,,10,preview,Aerosonde Mk 4
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (typical)",,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (typical)",,,,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Cruising speed,"60 kt (111 km/h, 69 mph) (maximum)",,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Cruising speed,"60 kt (111 km/h, 69 mph) (maximum)",,,,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Endurance,19 hr 48 min (minimum with an EO/IR/laser pointer payload),,,,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Max level speed,"65 kt (120 km/h, 74.8 mph) at altitude: 0 ft (0 m)",,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Max level speed,"65 kt (120 km/h, 74.8 mph) at altitude: 0 ft (0 m)",,,,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Max payload,14.5 kg (32 lb),,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Max T-O weight,42.2 kg (93 lb),,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Range,"140 km (75.5 nm, 86.9 mi) (LOS)",,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Range,"140 km (75.5 nm, 86.9 mi) (LOS)",,,,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Service ceiling,"4,481 m (14,700 ft)",,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Wing span,4.4 m (14 ft 5 1/4 in),,,https://customer.janes.com/display/JUAV1341-JUAV,11,preview,Aerosonde Mk 4.7
1MPXyjVqU2i4dY7yHGxPca,Textron Systems,Aerosonde Mk 4.7,Wing span,4.4 m (14 ft 5 1/4 in),,,,11,preview,Aerosonde Mk 4.7
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Cruising altitude,"1,500 m (4,920 ft)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Endurance,1 hr 0 min,,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Loitering speed,"76 kt (141 km/h, 87.5 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Max payload,3 kg (6 lb 9 3/4 oz) (internal),,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Max T-O weight,25 kg (55 lb),,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Never-exceed speed,"162 kt (300 km/h, 186 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Stalling speed,"54 kt (100 km/h, 62.2 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,"Weight empty, equipped",12 kg (26 lb),,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,National Institute of Aerospace Technology,ALBA,Wing span,2.23 m (7 ft 3 3/4 in),,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Cruising altitude,"1,500 m (4,920 ft)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Endurance,1 hr 0 min,,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Loitering speed,"76 kt (141 km/h, 87.5 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Max payload,3 kg (6 lb 9 3/4 oz) (internal),,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Max T-O weight,25 kg (55 lb),,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Never-exceed speed,"162 kt (300 km/h, 186 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,https://customer.janes.com/display/JUAV1003-JUAV,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Stalling speed,"54 kt (100 km/h, 62.2 mph)",,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,"Weight empty, equipped",12 kg (26 lb),,,,12,preview,ALBA
3U9RY2kPzvJsffWnVGS3Dh,Sistemas de Control Remoto SL,ALBA,Wing span,2.23 m (7 ft 3 3/4 in),,,,12,preview,ALBA
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Cruising altitude,"1,500 m (4,920 ft)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Endurance,1 hr 30 min,,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,"Length, overall",1.80 m (5 ft 10 3/4 in),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Max payload,5 kg (11 lb) (internal),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Max T-O weight,30 kg (66 lb),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Never-exceed speed,"146.7 kt (271 km/h, 168 mph)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Wing span,2.23 m (7 ft 3 3/4 in),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,National Institute of Aerospace Technology,ALBA Plus,Wing span,2.23 m (7 ft 3 3/4 in),,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Cruising altitude,"1,500 m (4,920 ft)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Endurance,1 hr 30 min,,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,"Length, overall",1.80 m (5 ft 10 3/4 in),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,"Length, overall",1.80 m (5 ft 10 3/4 in),,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Max payload,5 kg (11 lb) (internal),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Max T-O weight,30 kg (66 lb),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Never-exceed speed,"146.7 kt (271 km/h, 168 mph)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Radius of operation,"60 km (32.4 nm, 37.2 mi)",,,,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Wing span,2.23 m (7 ft 3 3/4 in),,,https://customer.janes.com/display/JUAV1003-JUAV,13,preview,ALBA Plus
2fphGx8fqB3y6B4MtTapWo,Sistemas de Control Remoto SL,ALBA Plus,Wing span,2.23 m (7 ft 3 3/4 in),,,,13,preview,ALBA Plus
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Endurance,8 hr 0 min (min),,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Landing run,100 m (328 ft),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,"Length, overall",2.47 m (8 ft 1 1/4 in),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,"Length, overall",2.47 m (8 ft 1 1/4 in),,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Loitering speed,"50 kt (92.6 km/h, 57.5 mph)",,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Max level speed,"91 kt (169 km/h, 105 mph)",,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Max level speed,"91 kt (169 km/h, 105 mph)",,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Max payload,10 kg (22 lb),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Max T-O weight,45 kg (99 lb),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Radius of operation,"70 km (37.8 nm, 43.5 mi) ([min])",,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Radius of operation,"70 km (37.8 nm, 43.5 mi) ([min])",,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Radius of operation,"100 km (54 nm, 62.1 mi) (mission, max)",,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Radius of operation,"100 km (54 nm, 62.1 mi) (mission, max)",,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Service ceiling,"3,000 m (9,845 ft)",,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Stalling speed,"34 kt (63 km/h, 39.2 mph)",,,,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,T-O run,100 m (328 ft),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Wing span,3.98 m (13 ft 3/4 in),,,https://customer.janes.com/display/JUAVA434-JUAV,14,preview,Albhatros
1uvmQBf32Sj8HyfXVHBLXe,Indra Sistemas SA,Albhatros,Wing span,3.98 m (13 ft 3/4 in),,,,14,preview,Albhatros
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Cruising speed,"35 kt (64.8 km/h, 40.3 mph) (typical)",,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Cruising speed,"52 kt (96.3 km/h, 59.8 mph) (max)",,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Endurance,6 hr 0 min,,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,"Length, overall",2.2 m (7 ft 2 1/2 in),,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Max payload,1.1 kg (2 lb 6 3/4 oz),,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Max T-O weight,16 kg (35 lb),,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Operating altitude,150 m (492 ft) (cruising),,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Range,"100 km (54  nm, 62.1 mi)",,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Service ceiling,"3,000 m (9,845 ft) (above mean sea level)",,,,15,preview,ALIACA ER
0IjGaJGGK8AUGcpv7e5QkW,Survey Copter,ALIACA ER,Wing span,3.6 m (11 ft 9 3/4 in),,,,15,preview,ALIACA ER
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Cruising speed,"35 kt (64.8 km/h, 40.3 mph) (typical)",,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Cruising speed,"52 kt (96.3 km/h, 59.8 mph) (max)",,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Endurance,3 hr 0 min,,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,"Length, overall",1.85 m (6 ft 3/4 in),,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Max payload,1.1 kg (2 lb 6 3/4 oz),,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Max T-O weight,12 kg (26 lb),,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Operating altitude,150 m (492 ft) (cruising),,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Range,"50 km (27 nm, 31.1 mi) (max)",,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Service ceiling,"3,000 m (9,845 ft) (above mean sea level)",,,,16,preview,ALIACA EVO
2BUHWEOVJp1OVQqIH9j5rR,Survey Copter,ALIACA EVO,Wing span,3 m (9 ft 10 in),,,,16,preview,ALIACA EVO
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Cruising speed,"60 kt (111 km/h, 69 mph)",,,https://customer.janes.com/display/JC4IA0558-JC4I,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Cruising speed,"60 kt (111 km/h, 69 mph)",,,,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Endurance,4 hr 0 min (typical),,,,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,"Length, overall",1.02 m (3 ft 4 1/4 in),,,https://customer.janes.com/display/JC4IA0558-JC4I,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,"Length, overall",1.02 m (3 ft 4 1/4 in),,,,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Max payload,3.2 kg (7 lb 1 oz),,,https://customer.janes.com/display/JC4IA0558-JC4I,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Max T-O weight,12.25 kg (27 lb),,,,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Range,"440 km (237.6 nm, 273 mi)",,,https://customer.janes.com/display/JC4IA0558-JC4I,17,preview,ALTIUS-600
6GXIttda0kNEBslQoA5SPb,Anduril Industries Inc,ALTIUS-600,Range,"440 km (237.6 nm, 273 mi)",,,,17,preview,ALTIUS-600
