 time, distance, velocity_smooth,                 pace,       lat,       lng, altitude
  375,   2023.6,            6.88,   0.1454898157128999, 41.318198, 19.454355,      1.8
  376,   2030.3,             6.8,  0.14577259475218646, 41.318192, 19.454435,      1.8
  377,   2037.1,            6.78,  0.14605647517039916, 41.318187, 19.454515,      1.7
  378,   2043.5,            6.68,  0.14619883040935655, 41.318182, 19.454593,      1.7
  379,   2050.4,            6.72,  0.14619883040935655, 41.318179, 19.454674,      1.7
  380,   2057.1,             6.7,  0.14605647517039916, 41.318175, 19.454755,      1.6
  381,   2063.5,            6.64,   0.1459143968871593, 41.318168, 19.454834,      1.6
  382,   2070.9,            6.76,  0.14478764478764458, 41.318158, 19.454919,      1.6
  383,   2077.9,            6.88,  0.14478764478764491, 41.318151, 19.455002,      1.5
  384,   2084.9,             6.9,  0.14436958614051992, 41.318146, 19.455085,      1.5
  385,   2091.8,            6.94,  0.14409221902017302, 41.318141, 19.455168,      1.5
  386,   2098.9,            7.08,  0.14258555133079873, 41.318133, 19.455251,      1.4
  387,   2105.9,               7,  0.14191106906338719, 41.318126, 19.455334,      1.4
  388,   2112.9,               7,  0.14177693761814722, 41.318117, 19.455417,      1.4
  389,   2120.4,             7.1,  0.14150943396226415, 41.318108, 19.455503,      1.4
  390,   2127.2,            7.08,  0.14191106906338719,   41.3181, 19.455585,      1.4
  391,   2134.2,            7.06,  0.14164305949008488, 41.318093, 19.455668,      1.4
  392,   2141.2,            7.06,  0.14204545454545467, 41.318087, 19.455754,      1.4
  393,   2148.7,            7.16,   0.1412429378531076,  41.31808, 19.455842,      1.4
  394,   2156.1,            7.14,   0.1412429378531076, 41.318072, 19.455927,      1.4
  395,   2162.9,            7.14,  0.14164305949008488, 41.318066, 19.456008,      1.4
  396,   2169.5,            7.06,   0.1424501424501428, 41.318062, 19.456088,      1.4
  397,   2176.6,            7.08,  0.14285714285714285, 41.318058, 19.456173,      1.4
  398,   2183.8,            7.02,  0.14231499051233384, 41.318054, 19.456258,      1.4
  399,   2190.5,            6.88,   0.1424501424501422,  41.31805, 19.456341,      1.4
  400,     2198,            7.02,  0.14231499051233384, 41.318046, 19.456429,      1.3
  401,   2205.1,            7.12,  0.14285714285714285, 41.318045, 19.456511,      1.3
  402,   2211.8,            7.04,  0.14381591562799592, 41.318041, 19.456591,      1.3
  403,   2218.2,            6.88,  0.14381591562799653, 41.318033, 19.456669,      1.3
  404,   2225.4,            6.98,  0.14312977099236615, 41.318027, 19.456753,      1.3
  405,   2232.6,            6.92,   0.1434034416826005, 41.318021, 19.456839,      1.3
  406,   2239.5,            6.88,  0.14381591562799653, 41.318014, 19.456921,      1.3
  407,   2246.6,            6.96,   0.1436781609195401,  41.31801, 19.457005,      1.3
  408,   2253.7,             7.1,  0.14395393474088317, 41.318003,  19.45709,      1.3
  409,   2260.4,               7,  0.14381591562799592, 41.317998,  19.45717,      1.3
  410,   2267.2,            6.92,   0.1431297709923668, 41.317993, 19.457252,      1.3
  411,   2274.3,            6.96,  0.14191106906338657, 41.317988, 19.457336,      1.2
  412,   2281.2,            6.92,  0.14204545454545467, 41.317984, 19.457418,      1.2
  413,   2288.1,            6.88,   0.1424501424501422, 41.317978, 19.457501,      1.2
  414,   2294.9,             6.9,  0.14191106906338719, 41.317971, 19.457582,      1.3
  415,   2302.2,               7,   0.1427212178877261, 41.317964, 19.457668,      1.3
  416,   2309.4,            7.02,  0.14299332697807424, 41.317959, 19.457754,      1.3
  417,   2316.6,            7.08,   0.1431297709923668, 41.317953,  19.45784,      1.3
  418,   2323.9,            7.16,  0.14340344168259989, 41.317947, 19.457927,      1.2
  419,     2331,            7.22,  0.14450867052023159, 41.317942, 19.458011,      1.2
  420,   2337.9,            7.14,  0.14506769825918747, 41.317936, 19.458095,      1.2
  421,   2345.2,            7.16,  0.14577259475218646, 41.317929, 19.458179,      1.3
  422,   2351.7,            7.02,  0.14534883720930258, 41.317924, 19.458257,      1.3
  423,   2358.6,            6.94,  0.14605647517039885, 41.317918, 19.458338,      1.3
  424,   2365.2,            6.84,   0.1464843749999999, 41.317913, 19.458416,      1.3
  425,   2371.8,            6.78,  0.14705882352941177, 41.317908, 19.458494,      1.3
  426,   2378.1,            6.58,   0.1480750246791712, 41.317905, 19.458571,      1.3
  427,   2384.6,            6.58,  0.14836795252225532, 41.317899, 19.458647,      1.3
  428,     2391,            6.48,  0.14822134387351804, 41.317892, 19.458725,      1.3
  429,   2398.1,            6.58,  0.14880952380952353, 41.317885, 19.458807,      1.3
  430,   2404.9,            6.62,   0.1477832512315271, 41.317881, 19.458888,      1.3
  431,   2411.8,            6.74,   0.1485148514851485, 41.317875,  19.45897,      1.3
  432,   2418.6,             6.8,  0.14910536779324002, 41.317869, 19.459051,      1.3
  433,   2425.2,            6.84,  0.14925373134328357, 41.317865,  19.45913,      1.3
  434,   2432.1,             6.8,  0.14940239043824688, 41.317861, 19.459213,      1.3
  435,   2439.1,            6.84,  0.14910536779324068, 41.317858, 19.459296,      1.3
  436,     2446,            6.84,   0.1485148514851485, 41.317854, 19.459379,      1.3
  437,   2453.2,            6.92,   0.1497005988023948,  41.31785, 19.459462,      1.3
  438,   2459.6,            6.88,  0.14925373134328357, 41.317846, 19.459539,      1.4
  439,   2465.8,            6.74,  0.14970059880239547,  41.31784, 19.459614,      1.4
  440,   2472.3,            6.64,   0.1497005988023948, 41.317835,  19.45969,      1.4
  441,   2478.5,             6.5,  0.15065913370998077,  41.31783, 19.459766,      1.4
  442,   2485.2,             6.4,  0.15065913370998077, 41.317824, 19.459845,      1.4
  443,     2492,            6.48,   0.1508011310084827, 41.317815, 19.459925,      1.4
  444,   2498.3,             6.5,   0.1510859301227572, 41.317807, 19.460001,      1.3
  445,   2505.4,            6.62,  0.15209125475285132, 41.317801, 19.460083,      1.3
  446,     2512,             6.7,  0.15165876777251186, 41.317793, 19.460161,      1.3
  447,   2518.8,            6.72,  0.15151515151515166, 41.317786,  19.46024,      1.3
  448,   2525.1,            6.62,  0.15209125475285198,  41.31778, 19.460316,      1.3
  449,   2531.4,            6.62,  0.15194681861348502, 41.317774, 19.460393,      1.3
  450,   2538.3,            6.58,  0.15267175572519057, 41.317767, 19.460474,      1.3
  451,   2545.2,            6.64,   0.1535508637236087, 41.317765, 19.460556,      1.4
  452,   2551.9,            6.62,  0.15325670498084346, 41.317764, 19.460636,      1.4
  453,   2558.4,            6.66,  0.15414258188824703,  41.31776, 19.460714,      1.4
  454,   2565.1,            6.74,  0.15444015444015458, 41.317754, 19.460793,      1.4
  455,   2571.4,            6.62,   0.1551891367604269,  41.31775, 19.460867,      1.4
  456,   2577.5,            6.46,  0.15444015444015458, 41.317746, 19.460941,      1.4
  457,   2583.8,            6.38,  0.15399422521655423, 41.317742, 19.461016,      1.4
  458,     2590,            6.32,    0.154738878143134, 41.317737, 19.461089,      1.4
  459,   2596.2,            6.22,  0.15549076773566556, 41.317732, 19.461165,      1.4
  460,   2602.7,            6.26,  0.15564202334630392, 41.317725, 19.461241,      1.4
  461,   2609.2,            6.34,  0.15670910871694432, 41.317719, 19.461318,      1.4
  462,   2615.6,            6.36,  0.15748031496063006,  41.31771, 19.461393,      1.4
  463,   2621.9,            6.38,   0.1568627450980392, 41.317704, 19.461468,      1.4
  464,   2628.7,             6.5,  0.15655577299412943, 41.317702, 19.461549,      1.4
  465,   2635.3,            6.52,  0.15609756097560976, 41.317699, 19.461627,      1.4
  466,   2641.7,             6.5,  0.15609756097560976, 41.317693, 19.461704,      1.4
  467,   2648.1,             6.5,   0.1557935735150921, 41.317688,  19.46178,      1.4
  468,   2654.7,            6.56,  0.15549076773566556, 41.317683, 19.461858,      1.4
  469,   2660.5,            6.36,  0.15594541910331328, 41.317682, 19.461929,      1.4
  470,   2666.7,            6.28,  0.15701668302257102, 41.317679, 19.462003,      1.4
  471,   2673.4,            6.34,  0.15748031496063006, 41.317672, 19.462081,      1.4
  472,   2679.7,            6.32,  0.15920398009950248, 41.317669, 19.462158,      1.4
  473,   2686.3,            6.32,  0.15984015984015998, 41.317661, 19.462236,      1.3
  474,   2692.5,             6.4,  0.15992474129821302, 41.317655, 19.462311,      1.3
  475,   2698.9,            6.44,  0.16098484848484793, 41.317649, 19.462387,      1.3
  476,   2705.6,            6.44,  0.16236867239732528, 41.317641, 19.462465,      1.3
  477,   2711.8,            6.42,  0.16553067185978534, 41.317631, 19.462537,      1.3
  478,   2717.5,            6.24,  0.16798418972332047, 41.317627, 19.462605,      1.3
  479,   2723.5,             6.2,  0.17975402081362377, 41.317619, 19.462676,      1.3
  480,   2729.2,            6.06,  0.18924302788844605, 41.317608, 19.462744,      1.3
  481,   2735.4,            5.96,   0.5976095617529875, 41.317601, 19.462818,      1.2
  482,   2741.6,            5.96,   0.5865657521286645, 41.317595, 19.462891,      1.2
  483,   2747.3,            5.96,   0.6096361848574249,  41.31759, 19.462959,      1.2
  484,   2752.8,            5.86,   0.6104651162790681, 41.317585, 19.463024,      1.2
  485,   2757.4,            5.64,   0.6213017751479312,  41.31758,  19.46308,      1.2
  486,   2761.7,            5.26,   0.6262425447316109, 41.317578,  19.46313,      1.2
  487,   2764.5,            4.58,   0.6274900398406369, 41.317576, 19.463164,      1.2
  488,   2766.2,            3.78,   0.6281156530408762, 41.317572, 19.463184,      1.2
  489,   2767.1,            2.86,    0.628115653040879, 41.317571, 19.463193,      1.2
  490,   2767.1,            1.94,   0.6237623762376238, 41.317571,  19.46319,      1.2
  530,   2767.1,               0,   0.6188605108054999, 41.317566, 19.463222,      1.2
  531,   2770.3,           0.078,    0.612840466926069, 41.317571, 19.463255,      1.2
  532,   2772.4,           0.126,   0.6134371957156778, 41.317571, 19.463281,      1.2
  533,   2775.1,           0.186,   0.6152343749999994, 41.317568, 19.463312,      1.2
  534,   2778.5,           0.259,   0.6086956521739131, 41.317564, 19.463353,      1.2
  535,   2782.9,           0.259,   0.5977229601518047, 41.317562, 19.463407,      1.2
  536,   2787.7,            3.48,   0.6150793650793668, 41.317559, 19.463464,      1.2
  537,   2793.1,            4.14,   0.5974534769833502, 41.317557,  19.46353,      1.2
  538,   2799.3,            4.84,   0.5976095617529875, 41.317552, 19.463604,      1.2
  539,   2805.9,            5.48,   0.5427782888684439, 41.317547, 19.463681,      1.2
  540,   2812.1,            5.84,   0.5427782888684439, 41.317541, 19.463754,      1.2
  541,   2818.5,            6.16,   0.5427782888684439, 41.317535, 19.463831,      1.2
  542,   2825.3,            6.44,  0.15065913370998144, 41.317531, 19.463912,      1.2
  543,     2832,            6.54,  0.14734774066797682,  41.31753,  19.46399,      1.2
  544,   2838.1,            6.44,  0.13888888888888865, 41.317527, 19.464064,      1.2
  545,     2844,            6.38,  0.13448607108549485, 41.317523, 19.464134,      1.2
  546,   2850.8,            6.46,  0.13059701492537334, 41.317522, 19.464217,      1.2
  547,   2858.2,            6.58,  0.12871287128712872, 41.317513, 19.464307,      1.2
  548,   2866.6,            6.92,  0.12524084778420017, 41.317511, 19.464408,      1.2
  549,   2875.8,            7.54,  0.12264150943396228, 41.317499, 19.464514,      1.1
  550,   2884.7,            8.14,  0.11730205278592355,  41.31749, 19.464621,      1.1
  551,   2893.9,            8.62,  0.11310084825636202,  41.31748, 19.464729,      1.1
  552,   2903.4,            9.04,  0.11121408711770195, 41.317475, 19.464843,      1.1
  553,   2913.1,             9.3,  0.10945273631840796, 41.317471, 19.464957,      1.1
  554,   2922.3,             9.3,  0.10837438423645321, 41.317464, 19.465066,      1.1
  555,   2931.3,            9.32,  0.10742187500000037, 41.317455, 19.465174,      1.1
  556,   2940.4,             9.3,  0.10669253152279304, 41.317447, 19.465283,      1.1
  557,   2950.1,            9.34,  0.10648596321394027,  41.31744, 19.465395,      1.1
  558,   2958.7,            9.12,  0.10679611650485438, 41.317433,   19.4655,      1.1
  559,   2968.1,            9.16,  0.10658914728682144, 41.317423, 19.465611,        1
  560,   2978.2,            9.38,  0.10587102983638151, 41.317415,  19.46573,        1
  561,   2987.8,            9.48,  0.10496183206106897, 41.317404, 19.465842,        1
  562,   2997.2,            9.42,  0.10476190476190476, 41.317395, 19.465954,        1
  563,   3006.4,            9.54,  0.10496183206106853, 41.317391, 19.466066,        1
  564,   3016.3,            9.64,  0.10377358490566037, 41.317394, 19.466184,        1
  565,   3026.2,             9.6,  0.10387157695939557,   41.3174, 19.466301,        1
  566,   3036.1,            9.66,  0.10456273764258527, 41.317403, 19.466418,        1
  567,   3045.4,            9.64,  0.10456273764258574, 41.317403, 19.466531,        1
  568,   3054.9,             9.7,  0.10436432637571147,   41.3174, 19.466647,        1
  569,   3064.7,            9.68,  0.10348071495766724, 41.317397, 19.466762,        1
  570,     3074,            9.56,   0.1033834586466169, 41.317392, 19.466873,        1
  571,   3083.4,            9.46,  0.10338345864661645, 41.317386, 19.466985,        1
  572,     3093,            9.52,  0.10328638497652583, 41.317377, 19.467098,        1
  573,   3102.6,            9.54,  0.10309278350515481, 41.317367, 19.467213,        1
  574,   3112.7,             9.6,  0.10261194029850765,  41.31736, 19.467333,        1
  575,   3122.7,            9.74,  0.10270774976657294, 41.317354, 19.467451,        1
  576,   3132.6,            9.84,  0.10232558139534884, 41.317345, 19.467568,        1
  577,   3142.6,            9.92,  0.10166358595194101, 41.317336, 19.467687,        1
  578,   3152.1,             9.9,   0.1012891344383058, 41.317326, 19.467801,        1
  579,   3162.1,            9.88,  0.10110294117647042, 41.317318, 19.467919,        1
